LanePointX,LanePointY
5.295496,2.576183
5.357495,2.591518
5.419905,2.607211
5.482746,2.623290
5.545785,2.639688
5.609159,2.656460
5.672848,2.673594
6.748951,3.010532
6.820497,3.036005
6.892723,3.062086
6.965339,3.088626
7.038580,3.115754
7.112338,3.143386
7.186634,3.171573
7.261417,3.200252
7.336848,3.229526
7.412620,3.259236
7.488949,3.289503
7.565822,3.320284
7.643113,3.351563
7.720925,3.383347
7.799277,3.415677
9.118891,4.000618
9.205355,4.041279
9.292290,4.082425
9.379737,4.124054
9.467611,4.166144
9.555956,4.208694
9.644685,4.251680
9.733922,4.295141
9.824375,4.339442
9.914171,4.383646
10.004212,4.428207
10.094969,4.473340
10.186213,4.518946
10.277976,4.565025
10.370122,4.611523
11.882030,5.402230
11.978586,5.454686
12.075417,5.507550
12.172543,5.560855
12.269747,5.614476
12.368068,5.669008
12.465550,5.723363
12.562731,5.777855
12.660769,5.833126
12.759130,5.888900
12.858370,5.945492
12.956948,6.002044
13.055239,6.058761
13.154521,6.116400
13.253912,6.174451
14.858715,7.166867
14.960128,7.233474
15.061323,7.300444
15.162632,7.368020
15.264046,7.436194
15.365491,7.504939
15.467690,7.574748
15.569586,7.644927
15.671168,7.715464
15.772711,7.786568
15.873414,7.857673
15.974965,7.929988
16.076564,8.002953
16.178089,8.076506
16.280192,8.151121
17.896023,9.430288
17.995153,9.515575
18.094875,9.602260
18.195066,9.690286
18.294530,9.778592
18.393699,9.867608
18.491690,9.956492
18.590180,10.046817
18.688493,10.137936
18.786678,10.229962
18.884589,10.322722
18.982313,10.416366
19.079668,10.510681
19.176778,10.605852
19.273679,10.702130
20.796223,12.384522
20.889677,12.497924
20.983210,12.612562
21.075873,12.727224
21.168484,12.842925
21.261124,12.959723
21.353578,13.077368
21.446452,13.196591
21.538384,13.315661
21.629814,13.435086
21.722213,13.556805
21.812795,13.677109
21.903873,13.799057
21.994896,13.921882
22.085748,14.045445
23.513173,16.103872
23.600896,16.237059
23.688406,16.370643
23.775748,16.504661
23.862932,16.639135
23.949912,16.773961
24.036767,16.909264
24.123520,17.045053
24.210034,17.181117
24.296313,17.317431
24.382557,17.454312
24.468587,17.591453
24.554464,17.728950
24.640213,17.866818
24.726491,18.006119
26.075406,20.252599
26.158476,20.394748
26.241466,20.537159
26.324412,20.679877
26.407459,20.823156
26.489680,20.965374
26.572200,21.108476
26.654647,21.251802
26.736730,21.394847
26.818859,21.538305
26.900709,21.681613
26.982486,21.825114
27.064162,21.968758
