LanePointX,LanePointY
68.574438,6.239815
68.525602,6.113020
67.725763,4.078323
67.674578,3.950351
67.623316,3.822415
67.572690,3.696277
67.521009,3.567725
67.469989,3.441020
67.418456,3.313244
67.366940,3.185701
67.315346,3.058159
67.263683,2.930631
67.211934,2.803072
67.160463,2.676370
67.108202,2.547901
67.056409,2.420746
67.004553,2.293599
66.163631,0.250992
66.110639,0.123305
66.057597,-0.004399
66.004530,-0.132064
65.951417,-0.259738
65.897958,-0.388151
65.844969,-0.515305
65.791632,-0.643191
65.738133,-0.771338
65.684123,-0.900616
65.630743,-1.028280
65.576930,-1.156912
65.522921,-1.285932
65.468856,-1.415045
65.414711,-1.544299
64.538170,-3.644892
64.482299,-3.780156
64.427607,-3.912818
64.372578,-4.046587
64.317657,-4.180376
64.262693,-4.314595
64.207468,-4.449772
64.152373,-4.584995
64.097871,-4.719120
64.042981,-4.854594
63.988140,-4.990344
63.933348,-5.126408
63.878618,-5.262749
63.823991,-5.399312
63.769382,-5.536300
62.912082,-7.768659
62.859915,-7.910743
62.807943,-8.053169
62.756314,-8.195570
62.704583,-8.339178
62.653296,-8.482526
62.602516,-8.625427
62.551315,-8.770541
62.500750,-8.914891
62.450356,-9.059835
62.400348,-9.204759
62.350736,-9.349672
62.301185,-9.495554
62.251664,-9.642556
62.202597,-9.789434
61.466713,-12.180183
61.423987,-12.332909
61.381740,-12.485863
61.339962,-12.639128
61.298621,-12.792836
61.257748,-12.946924
61.217375,-13.101281
61.177520,-13.255897
61.138100,-13.411094
61.099212,-13.566566
61.060822,-13.722449
61.022950,-13.878726
60.985618,-14.035316
60.948826,-14.192289
60.912580,-14.349623
60.414727,-16.916441
60.389221,-17.079891
60.364434,-17.243652
60.340380,-17.407729
60.317048,-17.572225
60.294472,-17.737018
60.272650,-17.902123
60.251584,-18.067664
60.231304,-18.233429
60.211816,-18.399483
60.193106,-18.565981
60.175197,-18.732864
60.158119,-18.899892
60.141871,-19.067198
60.126433,-19.235035
60.001235,-21.957427
60.001518,-22.130398
60.002801,-22.302793
60.005112,-22.475120
60.008447,-22.648439
60.012833,-22.821598
60.018238,-22.994685
60.024705,-23.167763
60.032221,-23.341208
60.040838,-23.515146
60.050509,-23.689061
60.061290,-23.863198
60.073165,-24.037676
60.086151,-24.212087
60.100243,-24.386716
60.483815,-27.192522
60.517888,-27.368002
60.553170,-27.543513
60.589683,-27.718985
